audio/chunk_00022.wav|काय सांगू बोली गाढव दादा, अहो सकाळी मी कुरणात गवत खात होतो आणि अचानक 1 शिकारी आला. त्याने माझ्या पायाला जोरखंड बांधले मला समजायच्या आत आणि मला ओढत आणलं आणि जमिनीत 1 खुंटा रोवला आणि त्याला बांधलं.
audio/chunk_00023.wav|मी सुटण्यासाठी खूप प्रयत्न केले, पण सगळे माझे प्रयत्न अयशस्वी ठरले.
audio/chunk_00024.wav|मला तर वाटतंय मी आयुष्यभर या खुंट्याला बांधून राहणार.
audio/chunk_00025.wav|तेव्हा गोली गाढो दादा म्हणाले, अरे Bablu हत्ती दादा, असे काय बोलता तुम्ही? शांत व्हा तुम्ही.
audio/chunk_00026.wav|तुमचे सगळे विचार तुम्ही त्या खुंट्याबरोबर आणि दोरीबरोबर बांधून टाकले आहात.
audio/chunk_00027.wav|अहो, जरा तुमच्या ताकतीचा विचार करा.
audio/chunk_00028.wav|तुमचा आत्मविश्वास जागवा.
audio/chunk_00029.wav|कुठे गेला तुमचा आत्मविश्वास?
audio/chunk_00030.wav|गोली गाढव दादा विचार विचाराने समजदार होते त्यांच्या बोलण्यात सत्यता होती म्हणून ते असे बोलले.
audio/chunk_00031.wav|तुमच्या ताकतीचा विचार करा, तुमची ताकद आठवा.
audio/chunk_00032.wav|मग Bablu हत्ती दादा म्हणाले.
audio/chunk_00033.wav|अहो गोली काढव दादा, मी खूप ताकतवान बलाढ्य आहे.
audio/chunk_00034.wav|माझी ताकद इथे कमी पडेल, अपुरी पडेल.
audio/chunk_00035.wav|मला नाही वाटत मी सुटू येईल.
audio/chunk_00036.wav|अहो असे बोलू नका.
audio/chunk_00037.wav|बबलू हत्ती दादा, तुम्ही जर मनात आणलं तर 1 क्षणात तुम्ही तुमची सुटका करून घ्याल.
audio/chunk_00038.wav|गोली गाडू दादा खरंच मी सुटेन का हो?
audio/chunk_00039.wav|अरे मी काय सांगतो Bablu Hatti दादा तुम्ही नक्कीच सुटणार.
audio/chunk_00040.wav|फक्त तुमची ताकद आठवा.
audio/chunk_00041.wav|तुमचा आत्मविश्वास जागवा.
audio/chunk_00042.wav|एका क्षणात तुमची सुटका होईल.
audio/chunk_00043.wav|असे म्हटल्यावर Bablu हत्ती दादांना
audio/chunk_00044.wav|ताकत आली, विचार आले!
audio/chunk_00045.wav|आणि त्यांनी असा जी झटका दोरीला दिला आपल्या ताकतीनिशी
audio/chunk_00046.wav|त्याबरोबर त्यांच्या पायाची दोरखंड
audio/chunk_00047.wav|तुटला आणि खुंट्यासकर तो दोरकण लांब झाडाखाली जाऊन पडला.
audio/chunk_00048.wav|त्याबरोबर बोली गाढव दादा म्हणाले शाब्बास बबलू हत्ती दादा!
audio/chunk_00049.wav|तुमचा आत्मविश्वास, प्रबळ इच्छाशक्ती
audio/chunk_00050.wav|घालवली ती माझ्या आतनं होईल का नाही होईल का नाही असे वाटत होते पण तसे करायचे नाही हिमतीने वागायचे.
audio/chunk_00051.wav|मग Bablu Hatti Dada म्हणाले,
audio/chunk_00052.wav|बरोबर आहे गोली गाढव दादा.
audio/chunk_00053.wav|तुम्ही म्हणताय तेच झालं माझं तेच मी म्हणत होतो.
audio/chunk_00054.wav|संभव गोष्टी मी असंभव करून बसलो होतो, शक्य होणाऱ्या गोष्टी
audio/chunk_00055.wav|मी माझी हिम्मत हरलो होतो, त्यामुळे मला त्या अशक्य वाटत होत्या.
audio/chunk_00056.wav|पण आता माझ्यात हिम्मत आली.
audio/chunk_00057.wav|मी आता कितीही मोठे संकट आले
audio/chunk_00058.wav|तरी माझा आत्मविश्वास मी ढळून देणार नाही, हरून देणार नाही.
audio/chunk_00059.wav|तर मी हिमतीने पुढे जाऊन त्या संकटाचे नामोहराम करणार.
audio/chunk_00060.wav|असे म्हटल्यावर Goli गाढव दादा म्हणाले बरोबर आहे बबलू हत्ती दादा.
audio/chunk_00061.wav|असे म्हणल्यावर Bablu Hatti Dada काय म्हणाले?
audio/chunk_00062.wav|गोळी गाढव दादा तुमचे खूप खूप आभार.
audio/chunk_00063.wav|अरे Babli Hatti दादा, त्यात आभार कसले मानायचे?
audio/chunk_00064.wav|तुम्ही माझे आजपासून मित्र आणि मित्राला संकटात मदत करणे हे माझे कर्तव्य आहे. फक्त हिम्मत हारून देऊ नका तुम्ही, कितीही संकटे आले, लाखोने संकट आले.
audio/chunk_00065.wav|मग बबलू हत्ती दादा म्हणाले बरोबर आहे तुमचं आजपासून मी हिमतीने वागणार.
audio/chunk_00066.wav|असे म्हणून दोघे मित्र जंगलातनं बोलत बोलत पुढे निघून गेले.
audio/chunk_00067.wav|आनंदाने म्हणून
audio/chunk_00068.wav|आपली हिम्मत कधी हरवायची नसते.
audio/chunk_00069.wav|कायम हिमतीने वागावे म्हणजे कितीही मोठे संकट आले तर ते आपल्याला हरण करता येते.
audio/chunk_00071.wav|नंदनवन नावाचे 1 सुंदर असे जंगल होते.
audio/chunk_00072.wav|या जंगलात फळांची खूप भरपूर झाडे होती.
audio/chunk_00073.wav|हिरवेगार गवत, सुंदर पाण्याचे सरोवर आणि प्राणी पक्षी भरपूर होते. सगळ्या प्राण्यात 1 छोटीशी सुंदर अशी गुबगुबीत
audio/chunk_00074.wav|पाणीदार डोळ्यांची, झुपकेदार शेपटीची आणि सुंदर रंगाची
audio/chunk_00075.wav|छोटीशी खारुताई होती.
audio/chunk_00076.wav|खूप सुंदर होती, बुद्धीने खूप चतुर आणि हुशार होती.
audio/chunk_00077.wav|ती जमलात या झाडावरून त्या झाडावर उड्या मारायची.
audio/chunk_00078.wav|झाडावरून सरसर खाली उतरायची, सरसर वर चढायची. जंगलातली फळे, अक्रोड, बदाम सगळं गोळा करून आपल्या ढोलीत चाटून ठेवायची. छोट्या छोट्या प्राण्या पक्षाबरोबर खेळायची. जंगलातले सगळे प्राणी पक्षी तिच्यावर खूप प्रेम करायचे.
audio/chunk_00079.wav|आणि खारुताई सगळ्यांना मदत करायची.
audio/chunk_00080.wav|एकदा काय झालं उन्हाळा आला जंगलात दुष्काळ पडला.
audio/chunk_00081.wav|जंगलातले सरोवरातले पाणी आटून गेले.
audio/chunk_00082.wav|फळे सुकून गेली, गवत वाळून गेले, त्यामुळे सगळे प्राणी पक्षी चिंताग्रस्त झाले आणि सगळेजण एके दिवशी एकत्र जमले.
audio/chunk_00083.wav|आणि पाण्यासाठी काय करावं?
audio/chunk_00084.wav|याचा विचार करू लागले. Bablu Hatti Dada म्हणाले, अरे!
audio/chunk_00085.wav|सुकलेली फळे गवत खाऊन आपण कसेतरी जगू.
audio/chunk_00086.wav|पण पाण्याचं काय करायचं? 2 दिवस पाणी पुरेल एवढे सरोवरात पाणी शिल्लक आहे. आता काय करायचं?
audio/chunk_00087.wav|भरारी बगळे दादा तिथे आले.
audio/chunk_00088.wav|भरारी बगळे दादा उंच उंच आकाशात विहार करत वर जायचे. त्यांना जंगलातली सगळी माहिती होती, कुठे गोडफडांचे झाड आहे, कुठे सुंदर पाण्याचे सरोवर आहे.
audio/chunk_00089.wav|ही सगळी माहिती होती ते तिथे आले.
audio/chunk_00090.wav|अरे मित्रांनो काय झालं? तुम्ही असे चिंताग्रस्त का दिसता आहात?
audio/chunk_00091.wav|तेव्हा Babla Hatti Dada म्हणाले, काय सांगू Bagale Dada?
audio/chunk_00092.wav|अहो आता दुष्काळ पडला आहे, फळे, गवर सगळं सुकून गेले आणि सरोवरही आटून गेले आहे, आम्हाला पाण्याचं काय करावं कळेना झाले.
audio/chunk_00093.wav|तेव्हा Bharari Bagale दादा म्हणाले,
audio/chunk_00094.wav|अहो Bablu हत्ती दादा तुम्ही चिंता करू नका मला 1 सरोवर माहिती आहे पण ते आपल्या जंगलापासून खूप लांब आहे.
audio/chunk_00095.wav|आणि तिथे जाण्यासाठी रस्ता मात्र खूप अडचणीचा कठीण आहे.
audio/chunk_00096.wav|चंचला खारुताई म्हणाल्या, हो, मला माहिती आहे ते सर्व, मी गेले होते.
audio/chunk_00097.wav|खूप सुंदर सरोवर आहे, पाणी गोड आणि थंड आहे.
audio/chunk_00098.wav|पण त्या कधीही त्या सरोवराजवळ गेलेले नव्हत्या आणि त्यांनी ते पाहिलेले नव्हते.
audio/chunk_00099.wav|त्यांनी काय केलं तसं बोलून सगळ्या प्राण्यांना प्रवाहित केलं.
audio/chunk_00100.wav|पण त्या कधीही त्या सरोवराकडे गेलेल्या नव्हत्या.
audio/chunk_00101.wav|मग Chanchala खाऊ तर असं बोलल्यावर सगळे प्राणी पक्षी म्हणाले, हो Chanchala ताई म्हणतात मग आपण जाऊया. सगळ्यांनी ठरवलं 2nd दिवशी सकाळी सगळी force निघाली. Baglu हत्ती दादा, नटकट माकड दादा, सुंदरी हरणी ताई, डब्बू अस्वल मामा.
audio/chunk_00102.wav|चला की लांडगीन ताई, गोबू, गुट्टू, ससेबाऊ, चुनचुन खारु ताई, सगळ्यांची फऊस
audio/chunk_00103.wav|त्या सरोवराकडे निघाली.
audio/chunk_00104.wav|मजल दर मजल करत करत करत दुपारी ही एका
audio/chunk_00105.wav|वरून ऊन तापत होतं, कडक उन्हाचा तडका, सगळे ताणीने भुकेने व्याकुळ झाले होते.
audio/chunk_00106.wav|मग सगळ्यांनी ठरवलं 1 झाडाखाली विश्रांती घ्यायची.
audio/chunk_00107.wav|सगळे बसले विश्रांतीला, पण प्राणी विचारत होते, अरे आले का सरोवर? कधी येणार? अजून किती लांब आहे?
audio/chunk_00108.wav|पण ते सरोवर किती लांब आहे?
audio/chunk_00109.wav|हे Chanchala-ला कुठे माहिती होतं?
audio/chunk_00110.wav|चंचला खारुताई घाबरल्या. अरे प्राणी आपल्याला विचारतील सरोवर आलं का नाही, पण मला सरोवरच माहिती नाही आणि मी काय सांगणार? त्यामुळे त्या चिडीची
audio/chunk_00111.wav|गप्प होत्या, काही बोलत नव्हत्या.
audio/chunk_00112.wav|तेवढ्यात भरारी बगळे दादा म्हणाले,
audio/chunk_00113.wav|अगं Chanchala बाळा कुठे आहे सरोवर आले का नाही सांग बरं आम्हाला?
audio/chunk_00114.wav|मग चंचलाला दरदरून घाम फुटला.
audio/chunk_00115.wav|थरथर कापायला लागल्या आणि रडायला लागल्या.
audio/chunk_00116.wav|मला नाही माहीत कुठे आहे सरोवर, मी नाही पाहिले, मी खोटे बोलले, मला माफ करा, मी चूक केली.
audio/chunk_00117.wav|तेव्हा Bagale Dada म्हणाले,
audio/chunk_00118.wav|तू खोटं बोलून मोठी चूक केलीस.
audio/chunk_00119.wav|अगं, कसं आहे? स्वतः जर खोटं बोललो का नाही, तर स्वतः स्वतःचं नुकसान होतं आणि दुसऱ्यांचही नुकसान होतं. याचा तू विचार केला नाहीस.
audio/chunk_00120.wav|तुझ्यावर आम्ही सगळ्यांनी विश्वास ठेवला, पण तू आमचा विश्वासघात घेतलास, केलास.
audio/chunk_00121.wav|तू चुकीशी चुकीचं केलंस.
audio/chunk_00122.wav|असं का केलंस सांग बरं?
audio/chunk_00123.wav|चंचला खारुताईला आणखीनच रडू फुटलं.
audio/chunk_00124.wav|तिला काय बोलावे कळेना.
audio/chunk_00125.wav|तेवढ्यात Bablu Hatti Dada आले ते काय म्हणाले, अरे Bagale Dada कशाला तिला बोलताय?
audio/chunk_00126.wav|आता झाल्या गोष्टी झाल्या.
audio/chunk_00127.wav|चूक काही भरून येणार आहे का?
audio/chunk_00128.wav|हे बघ Chanchala असे खोटे कधी बोलू नये.
audio/chunk_00129.wav|खोटे बोलण्याने आपल्याबरोबर दुसऱ्याचेही नुकसान होते.
audio/chunk_00130.wav|त्यासाठी नेहमी खरे बोलावे, खरे बोलण्यात खूप ताकद असते.
audio/chunk_00131.wav|मग चंचला म्हणाली, नाही मी आता हत्ती दादा खोटे कधीही बोलणार नाही.
audio/chunk_00132.wav|मग Bablu Hatti Dada म्हणाले, आज रात्री आता आपण इथे मुक्काम करूया.
audio/chunk_00133.wav|ही सगळी S-पर्यंत संध्याकाळ होत आली होती, त्यामुळे तिथे रात्री त्यांनी एका झाडाखाली मुक्काम केला.
audio/chunk_00134.wav|Bablu Aarti Dadani, Sundari Arani Tai,
audio/chunk_00135.wav|यांनी काटक्या गोळ्या करून लाकडे गोळा करून आणली आणि नटकट माकड दादानी गोबी ससे भाऊनी गारकोटीचा जाळ करून शेकोटी केली सगळ्या प्राणी.
audio/chunk_00136.wav|प्राण्यांनी शेकोटी बसी बसून
audio/chunk_00137.wav|रात्रभर छान गप्पा मारल्या आणि सकाळी उठल्यावर परत ते प्रवासाला निघाले.
audio/chunk_00138.wav|भरत चालत चालत चालत निघाले दुपार झाली.
audio/chunk_00139.wav|कधी सरोवर येणार त्यांना झालो होतो सगळे प्राणी पक्षी भुकेने ताणेने हैराण झाले होते.
audio/chunk_00140.wav|तेवढ्यात ते सरोवर आलं.
audio/chunk_00141.wav|सगळे प्राणी पक्षी खुश झाले.
audio/chunk_00142.wav|आनंदाने सगळे सरोवरात पळाले.
audio/chunk_00143.wav|सगळ्यांनी बुड्या मारल्या, पोटभर पाणी पेले.
audio/chunk_00144.wav|खूप मजा धमाल केली. Bablu हत्ती दादांनी सोंडेने पाणी उडवले, पोटभर सगळे प्राणी पाणी प्यायले.
audio/chunk_00145.wav|Chanchala Kharutai नाराज होत्या, दुःखी होत्या.
audio/chunk_00146.wav|आपलं छोटंसं खोटं बोलणं झालं.
audio/chunk_00147.wav|पण प्राण्यांचं किती नुकसान झालं?
audio/chunk_00148.wav|किती संकट त्यांच्यावर आलं आपल्या एवढ्याशा खोट्या बोलण्याने?
audio/chunk_00149.wav|मग त्याही पाणी प्यायल्या पण निराशेने बसल्या होत्या.
audio/chunk_00150.wav|मग त्या थोड्या वेळाने Bablu Hatti Dada-जवळ गेल्या आणि म्हणाल्या, Bablu Hatti Dada!
audio/chunk_00151.wav|मला माफ करा, मी खोटे बोलले, मी चुकीचे वागले, Bablu Hatti Dada म्हणाले, अगं राहू दे ना Chanchala.
audio/chunk_00152.wav|म्हणूनच तुला सांगतोय मी खोटे कधी बोलायचे नाही नेहमी खरे बोलावे खरे बोलण्यात खूप मोठी ताकद असते
audio/chunk_00153.wav|खोटे बोलण्याने आपल्याबरोबर दुसऱ्याचेही नुकसान हानी होते, म्हणून नेहमी खरे बोलावे.
audio/chunk_00154.wav|हो मी आता इथून पुढे नेहमी
audio/chunk_00155.wav|खरे बोलेल अशी Chanchala म्हणाली.
audio/chunk_00156.wav|मग सगळे प्राणी पक्षी तिच्यावर बोलू लागले आणि
audio/chunk_00157.wav|सगळ्यांनी पाणी पिऊन परत आपल्या जंगलाकडे गेले. थोड्याच दिवसात जंगलात भरपूर पाऊस पडला.
audio/chunk_00158.wav|पाणी, फळे, फुले सगळं काही परत पहरलं आणि प्राणी सगळे आनंदाने राहू लागले.
audio/chunk_00160.wav|छोटे उंदीर मामा, लखन माकड दादा आणि सुंदरी मांजरी ताई एकमेकांचे घनिष्ठ मित्र होते.
audio/chunk_00161.wav|ते इतके जिवलग मित्र होते.
audio/chunk_00162.wav|अतिशय त्यांच्यात मैत्री होती. 3 जंगलातनं फिरायचे एकत्र.
audio/chunk_00163.wav|अन्न आणण्यासाठी एकत्र जायचे.
audio/chunk_00164.wav|सरोवरात पाणी पिण्यासाठी एकत्र जायचे इतके ते घनिष्ठ मित्र होते मग ते
audio/chunk_00165.wav|जंगलातनं एकदा फिरता फिरता 3 मित्रांनी काय ठरवलं की आपण छानपैकी
audio/chunk_00166.wav|मग ती का नाही कल्पना पसंत पडली.
audio/chunk_00167.wav|मग तिघांनी खीर करायची ठरवली.
audio/chunk_00168.wav|मग छोटे उंदीर मामा काय म्हणाले, मी रवानी साखर आणतो.
audio/chunk_00169.wav|Lokhand Makad Dada म्हणाले, मी पातेल आणतो. Sundari Manjari Tai म्हणाल्या, मी दूध आणते. झालं. ठरल्याप्रमाणे तिघांनी साहित्य आणलं.
audio/chunk_00170.wav|मग जंगलातल्या 1 झाडाखाली सुंदरी मांजरी ताईंनी दगडाची चूल केली.
audio/chunk_00171.wav|Lokhan Makad Dada, छोटे उंदीर मामा यांनी पाला पाचोळ्या, काटक्या, गोळा भरून Sundara Manjari Tai-ला आणून दिल्या. त्यांनी चूल पेटवली, विस्तव तयार केला आणि पातेले ठेवून Sundara Manjari Tai-नी छान पैकी खीर तयार केली.
audio/chunk_00172.wav|काय सुवास तो किरीचा, किती छान सुवास येत होता.
audio/chunk_00173.wav|तिघे अगदी त्या खिरीच्या सुवासाने मन हरवून गेले.
audio/chunk_00174.wav|छोटे उंदीर मामा, लखन माकड दादा यांना झाले खीर आपण कधी खातोय. सुंदरी मांजरी ताईंनाही खीर हलवताना तो सुवास
audio/chunk_00175.wav|त्यांनाही झाले खीर एकदा कधी होते तयार आणि आपण कधी एकदा खातोय मग खीर तयार झाल्या सुंदरा मांजरीन ताईंने
audio/chunk_00177.wav|आणि तिघेही गार होण्याची वाट पाहू लागले. त्यांना तिघांनाही झालं कधी एकदा अशी खीर गार होते. किती छान सुवास आहे कधी खाईन झालंय. असं तिघांनाही होऊन गेलं.
audio/chunk_00178.wav|ह्या गडबडीत काय झालं Lakhan Makad Dada काय म्हणाले अरे आपण आज खीर करायच्या गडबडीत
audio/chunk_00179.wav|आपण आज आंघोळ केलीच नाही. आपली खीर पण गार होणार आहे. तोपर्यंत आपण जंगलातल्या या आपल्या सरोवरात जाऊन आंघोळ करून येऊ. छोटे उंदीर मामा म्हणाले, "ठीक आहे, ही छान कल्पना आहे. आपण आंघोळ करून येईपर्यंत खीर गार होईल."
audio/chunk_00180.wav|तिघांनाही पटले आणि तिघेही आंघोळीला गेले.
audio/chunk_00181.wav|सुंदरी मांजरीन ताईंच्या नाकात खिरीचा सुवास इतका बसला होता, त्यांना कधी एकदाशी खीर खाते झालं होतं.
audio/chunk_00182.wav|मग त्यांनी गडबडीनं आंघोळ केली. मग त्या पटकन त्या जंगलातल्या
audio/chunk_00183.wav|झाडाजवळ आल्या, खिरीजवळ येऊन बसल्या.
audio/chunk_00184.wav|त्यांना काय वाटलं जराशी आपण खीर खाऊन बघावी.
audio/chunk_00185.wav|किती छान झाल्या की सुवास तर किती छान होता.
audio/chunk_00186.wav|खाल्ल्यावर तर किती छान वाटेल, नाही.
audio/chunk_00187.wav|अगदी छो थोडीशी मी खीर खाते.
audio/chunk_00188.wav|असे म्हणून त्यांनी पळीने एका भांड्यात खीर ओतून घेतली.
audio/chunk_00189.wav|थोडीशी तोंडात गेल्याबरोबर त्या इतक्या
audio/chunk_00190.wav|त्यांना छान वाटलं.
audio/chunk_00191.wav|आहाहाहा हो किती छान खीर आहे ही!
audio/chunk_00192.wav|तिचा सुवास तरी इतका छान आहे, सांगताच येणार नाही.
audio/chunk_00193.wav|म्हणून त्यांनी पळीने परत आणखी जरा घेतली.
audio/chunk_00194.wav|मन तृप्त होतंय, खूप छान खीर आहे. मला अशीच खीर आवडते. मी आता आणखी घेणार. असं म्हणून Sundara Manjari ताईंनी आणखी खीर घेतली.
audio/chunk_00195.wav|परत थोडी, परत थोडी, परत थोडी, असे करत करत त्यांनी सगळं खिरीचं पातेलं संपवून टाकलं. त्यांना भानच राहिलं नाही. इतकी चविष्ट खीर झाली होती.
audio/chunk_00196.wav|आणि सगळ्यांच्या आवडीची होती.
audio/chunk_00197.wav|त्यामुळे पातेले रिकामे झाले.
audio/chunk_00198.wav|मग हळूच पातेल्यावर झाकण ठेवलं आणि जवळच्या झाडाखाली सुंदरा मांजरी ताई जाऊन झोपल्या.
audio/chunk_00199.wav|छोटे उंदीर मामा आणि डोकण माकड दादा आले.
audio/chunk_00200.wav|त्यांनाही खीर कधी खाईन झालं होतं?
audio/chunk_00201.wav|मग Lakhan Makad दादांनी
audio/chunk_00202.wav|पातेल्याचे झाकण उघडले, बघत्यात तर खीर नाही, अरे!
audio/chunk_00203.wav|खीर काय झाली? खीर कोणी खाल्ली?
audio/chunk_00204.wav|मग छोटे उंदीर मामा म्हणाले, अरे Lakhan दादा काय झालं? खीर कोणी खाल्ली? Lakhan दादा म्हणाले मी नाही खाल्ली. छोटे उंदीर मामा म्हणाले मी ही नाही खाल्ली.
audio/chunk_00205.wav|तेवढ्या सुंदरा मांजरीन ताई जाग्या झाल्या.
audio/chunk_00206.wav|ती दोघी बोलत होती त्यांनी ऐकलं त्या पटकन उठल्या.
audio/chunk_00207.wav|लखन दादा काय झाले रे छोटे उंदीर मामा काय झाले असे का ओरडता?
audio/chunk_00208.wav|अगं काही नाही सुंदरी मांजरी ताई, खीर नाही पातेल्यात. अरे देवा खीर कोणी खाल्ली? मलाही माहिती नाही. मी झोपले होते, आत्ताच उठले.
audio/chunk_00209.wav|अरे रे रे आता काय करायचं बरं?
audio/chunk_00210.wav|त्यांना Sundara Manjari-ना घाम फुटला होता.
audio/chunk_00211.wav|कारण त्यांनीच खीर खाल्ली होती.
audio/chunk_00212.wav|पण खोटं त्यांना बोलता येत नव्हतं तरी त्या म्हणाल्या मी नाही खीर खाल्ली.
audio/chunk_00213.wav|मग Lakhan Makad दादांना 1 युक्ती सुचली, ते काय म्हणाले? हे बघा, कोणी खीर खाल्ली असेल ते आता चोरी आपल्याला लगेच कळेल. आपण आता ह्या जंगलातल्या सरोवरात जावया.
audio/chunk_00214.wav|आणि सरोवरात मी 1 घागर आणतो. ती सरोवरात पालथी घालायची. प्रत्येकानं त्या घागरीवर उभा राहायचं आणि आपला आवाज काढून घागरीला सांगायचं.
audio/chunk_00215.wav|आणि ज्याची घागर उडेल त्याने खीर खाल्ली असं समजायचं, कळलं का?
audio/chunk_00216.wav|पण सुंजरी मांजरी ताई घाबरत होत्या, त्या सरोवराकडे जायला तयार नव्हत्या, तरी पण आपल्यावर संशय येईल म्हणून त्या तयार झाल्या.
audio/chunk_00217.wav|मग तिघेही सरोवराच्या काठावर गेले.
audio/chunk_00218.wav|लखन माकड दादाने घागर आणली.
audio/chunk_00219.wav|आणि ते पहिल्यांदा सरोवरात गेले घागर पालथी घातली ते काय म्हणाले?
audio/chunk_00220.wav|हुफूप करी वरचे डोंगरी मी खीर खाल्ली तर बुड घागरी
audio/chunk_00221.wav|नाही. म्हणजे त्यांनी खीर खाल्लेली नाही.
audio/chunk_00222.wav|मग Lakhan माकड दादा काठावर येऊन बसले.
audio/chunk_00223.wav|मग छोटे उंदीर मामा गेले.
audio/chunk_00224.wav|ते घागर पालथी घालून घागरी उभा राहिले.
audio/chunk_00225.wav|ची ची करी वरचे डोंगरी मी खीर खाल्ली तर बुड घागरी
audio/chunk_00226.wav|नाही. मग छोटे उंदीर मामा काठावर येऊन बसले.
audio/chunk_00227.wav|आता पाळी आली सुंदरी मांजरीन ताईची.
audio/chunk_00228.wav|त्या खूप घाबरल्या होत्या.
audio/chunk_00229.wav|त्यांचे हात पाय लटपटत होते.
audio/chunk_00230.wav|मग Lakhan Makad Dada म्हणाले, सुंदरी मांजरी ताई.
audio/chunk_00231.wav|जावा तुम्ही तुमची पाळी आहे.
audio/chunk_00232.wav|सुंदरी मांजरी ताई हात पाय थरथरत घाबरत घाबरत
audio/chunk_00233.wav|घागरी जवळ गेल्या, पण घागरीवर चढायचे धाडस काही होईना, त्यांचे पाय लटपटू लागले.
audio/chunk_00234.wav|तरी त्या कशा तर भागरीवर गेल्या.
audio/chunk_00235.wav|आणि त्यांचे पाय लटपटत होते त्यामुळे घागर कलंडली.
audio/chunk_00236.wav|लटपटट लटपटट असतानाच त्या बोलल्या.
audio/chunk_00237.wav|म्याव म्याव करी वरचे डोंगरी मी खीर खाल्ली तर बुडघागरी
audio/chunk_00238.wav|आणि त्या म्हणण्याप्रमाणे घागर बुडली, घागर पालथी झाली.
audio/chunk_00239.wav|मग Sundari Manjari ताई वाहत निघाल्या.
audio/chunk_00240.wav|मग सुंदरी मांजरी ताई म्हणाल्या, अरे लखन माकड दादा, छोटे उंदीर मामा, मी खोटे बोलले, मी चुकले, खीर मीच खाल्ली, मला वाचवा, मला वाचवा!
audio/chunk_00241.wav|पण दोघांनाही ते लक्ष दिले नाही तरी शेवटी Lakhan Makad Dada आणि छोटे उंदीर मामा गेले आणि Sundari Manjari Tai-ना तलावातनं वर काढलं आणि त्याला तिला वाचवलं मग Sundari Manjari Tai म्हणाली Lakhan Makad Dada छोटे उंदीर मामा मला
audio/chunk_00242.wav|माफ करा, मी खोटे बोलले. मीच खीर खाल्ली, कारण खीर इतकी छान होती, मला खूप आवडली, म्हणून मी चोरून खीर खाल्ली, मला माफ करा. मग Lakhan Makad Dada छोटे उंदीर मामा म्हणाले, Sundari Tai.
audio/chunk_00243.wav|तुला आवडली होती मग तू खोटं बोलायचं नाहीस मी खीर खाल्ली म्हणून सांगायचं
audio/chunk_00244.wav|असं खोटं कधी बोलायचं नाही, नाही तर शिक्षा होते, कळलं का?
audio/chunk_00245.wav|मग सुंदरी मांजरीन ताई म्हणाली हो मी चुकले मी आता कधी खोटं बोलणार नाही.
audio/chunk_00246.wav|असे म्हणून 3 मित्र परत जंगलात निघून गेले.
audio/chunk_00248.wav|सुंदरबनच्या जंगलात अनेक पक्षी प्राणी राहत होते. सगळे कसे आनंदात एकत्रितपणे राहत होते.
audio/chunk_00249.wav|या जंगलात पक्षामध्ये
audio/chunk_00250.wav|ए काळे कावळे जा का?
audio/chunk_00251.wav|सगळे जंगलचे प्राणी त्यांना
audio/chunk_00252.wav|हे काळोजी स्वतःला अतिशय हुशार समजायचे.
audio/chunk_00253.wav|माझ्यासारखा हुशार कोणीच नाही.
audio/chunk_00254.wav|आणि गोड गोड बोलून खोट्या नाट्या गोष्टी सांगून बाता मारून
